DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
192.788489,-306.236220,113.133547
200.250536,-304.577185,104.004607
207.530181,-302.617190,94.758469
214.620976,-300.358990,85.404079
221.516582,-297.805683,75.950901
228.210214,-294.960468,66.409132
234.694412,-291.826776,56.789492
240.961707,-288.408191,47.102341
247.003968,-284.708694,37.360111
252.813028,-280.732268,27.575570
258.380756,-276.483257,17.761181
263.699070,-271.966139,7.929570
268.760005,-267.185602,-1.906907
273.555925,-262.146678,-11.735946
278.079548,-256.854612,-21.544671
282.324261,-251.314749,-31.320871
286.284073,-245.532734,-41.053011
289.953697,-239.514389,-50.729991
293.328618,-233.265708,-60.342054
296.404962,-226.793036,-69.879654
299.179592,-220.102789,-79.332696
301.650262,-213.201326,-88.692358
303.815291,-206.095203,-97.950653
305.673645,-198.790883,-107.100240
307.224714,-191.294831,-116.134657
308.468183,-183.613751,-125.047173
309.404136,-175.754212,-133.830983
310.032894,-167.722625,-142.480028
310.354815,-159.525523,-150.988298
310.370400,-151.169390,-159.349867
310.080128,-142.660796,-167.558871
309.484489,-134.006501,-175.609046
308.584077,-125.213256,-183.494093
307.379511,-116.287964,-191.207772
305.871489,-107.237872,-198.743531
304.060890,-98.070567,-206.094637
301.948806,-88.794104,-213.254148
299.536675,-79.417057,-220.214837
296.826384,-69.948469,-226.969446
293.820300,-60.397931,-233.510688
290.521349,-50.775627,-239.831196
286.933037,-41.092356,-245.923617
283.059432,-31.359426,-251.780662
278.905218,-21.588592,-257.395137
274.475663,-11.791986,-262.760103
269.776550,-1.982028,-267.868880
264.814147,7.828683,-272.715047
259.595086,17.627476,-277.292523
254.126275,27.401789,-281.595587
248.414806,37.139284,-285.618909
242.467833,46.827968,-289.357597
236.292470,56.456298,-292.807161
229.895700,66.013272,-295.963521
223.284280,75.488519,-298.823022
216.464702,84.872372,-301.382439
209.443151,94.155889,-303.638970
202.225487,103.330845,-305.590223
194.817258,112.389718,-307.234189
187.223743,121.325638,-308.569229
179.450027,130.132274,-309.594070
171.501082,138.803731,-310.307806
163.381875,147.334484,-310.709891
155.097486,155.719247,-310.800120
146.653215,163.952837,-310.578640
138.054713,172.030061,-310.045940
129.308102,179.945590,-309.202856
120.420081,187.693870,-308.050593
111.398015,195.269053,-306.590724
102.249993,202.664941,-304.825202
92.984841,209.874953,-302.756353
83.612182,216.892080,-300.386873
74.142372,223.708923,-297.719807
64.586309,230.317895,-294.758573
54.955516,236.711173,-291.506974
45.262099,242.880685,-287.969127
35.518389,248.818418,-284.149423
25.736967,254.516404,-280.052584
15.930527,259.966834,-275.683595
6.111684,265.162242,-271.047670
-3.706989,270.095430,-266.150255
-13.513151,274.759599,-260.996945
-23.294917,279.148530,-255.593467
-33.040858,283.256580,-249.945681
-42.740133,287.078765,-244.059496
-52.382494,290.610782,-237.940879
-61.958116,293.848840,-231.595875
-71.457802,296.789745,-225.030499
-80.872951,299.430936,-218.250782
-90.195337,301.770293,-211.262828
-99.417234,303.806147,-204.072685
-108.531287,305.537221,-196.686390
-117.530406,306.962493,-189.109994
-126.407881,308.081250,-181.349508
-135.157159,308.893024,-173.410995
-143.771697,309.397489,-165.300620
-152.245012,309.594457,-157.024634
-160.570554,309.483865,-148.589467
-168.741700,309.065775,-140.001749
-176.751821,308.340443,-131.268337
-184.594190,307.308340,-122.396379
-192.261981,305.970182,-113.393362
-199.748301,304.326999,-104.267157
-207.046176,302.380182,-95.026072
-214.148595,300.131547,-85.678870
-221.048561,297.583393,-76.234789
-227.739081,294.738519,-66.703534
-234.213198,291.600248,-57.095284
-240.464014,288.172439,-47.420742
-246.484744,284.459459,-37.691026
-252.268694,280.466216,-27.917652
-257.809327,276.198075,-18.112491
-263.100292,271.660719,-8.287540
-268.135350,266.860170,1.545013
-272.908478,261.802726,11.372851
-277.413939,256.494801,21.183844
-281.646184,250.942902,30.965974
-285.599925,245.153525,40.707443
-289.270149,239.133067,50.396842
-292.652076,232.887851,60.023064
-295.741274,226.424052,69.575456
-298.533702,219.747627,79.043988
-301.025705,212.864328,88.419201
-303.214071,205.779697,97.692263
-305.096026,198.499059,106.855017
-306.669221,191.027607,115.899862
-307.931807,183.370594,124.819648
-308.882465,175.533265,133.607757
-309.520337,167.520881,142.257975
-309.845057,159.338944,150.764330
-309.856775,150.993225,159.121128
-309.556105,142.489845,167.322789
-308.944137,133.835391,175.363742
-308.022409,125.036840,183.238493
-306.792833,116.101626,190.941441
-305.257685,107.037809,198.466742
-303.419562,97.854040,205.808319
-301.281342,88.559561,212.959782
-298.846175,79.164195,219.914447
-296.117454,69.678246,226.665395
-293.098779,60.112461,233.205446
-289.793940,50.478010,239.527187
-286.206831,40.785724,245.623126
-282.341682,31.047733,251.485503
-278.202720,21.276531,257.106743
-273.794369,11.484158,262.479334
-269.121243,1.682644,267.595919
-264.188091,-8.116263,272.449459
-258.999890,-17.901070,277.033220
-253.561850,-27.659858,281.340859
-247.879258,-37.381176,285.366658
-241.957628,-47.054309,289.105420
-235.802590,-56.669774,292.552597
-229.420158,-66.217363,295.704040
-222.816308,-75.687192,298.556399
-215.997240,-85.070049,301.106815
-208.969242,-94.357210,303.353029
-201.738693,-103.540738,305.293318
-194.312120,-112.613133,306.926345
-186.696166,-121.566550,308.251129
-178.897406,-130.393581,309.267138
-170.922502,-139.087220,309.974076
-162.778150,-147.640650,310.371903
-154.471072,-156.047417,310.460812
-146.008086,-164.301095,310.241135
-137.396083,-172.395160,309.713387
-128.642063,-180.323256,308.878283
-119.753215,-188.079084,307.736700
-110.736942,-195.656339,306.289738
-101.600919,-203.048772,304.538751
-92.352518,-210.250062,302.485283
-82.999139,-217.253688,300.131242
-73.551083,-224.052855,297.479157
-64.017333,-230.641340,294.531475
-54.407427,-237.012373,291.291541
-44.732611,-243.159202,287.762964
-35.003339,-249.075238,283.949611
-25.230898,-254.753565,279.856163
-15.427907,-260.187455,275.487621
-5.606109,-265.370450,270.849244
4.221807,-270.295806,265.946960
14.042578,-274.957077,260.786780
23.843766,-279.348095,255.374924
33.612680,-283.462822,249.717971
43.336836,-287.295742,243.822436
53.004568,-290.841730,237.694890
62.604174,-294.095899,231.342004
72.125200,-297.054009,224.770137
81.558467,-299.712313,217.985629
90.893581,-302.067357,210.994969
100.122654,-304.116719,203.803937
109.238305,-305.858088,196.418585
118.232218,-307.289790,188.844727
127.098158,-308.410922,181.087803
135.830343,-309.220795,173.153543
144.422824,-309.719318,165.047550
152.871065,-309.906900,156.775396
161.169825,-309.784031,148.343164
169.313391,-309.351733,139.756990
177.296947,-308.611365,131.023284
185.115245,-307.564416,122.149028
192.762750,-306.212753,113.141548
200.233950,-304.558426,104.008760
207.522485,-302.603622,94.759255
214.621622,-300.350845,85.402096
221.524558,-297.802782,75.946974
228.223907,-294.962318,66.404188
234.712025,-291.832629,56.784496
240.981129,-288.417076,47.098917
247.023107,-284.719309,37.358702
252.829713,-280.743431,27.576679
258.393057,-276.493619,17.765463
263.705262,-271.974462,7.937333
268.758768,-267.190817,-1.895348
273.546414,-262.147847,-11.720483
278.061454,-256.851063,-21.526012
282.297723,-251.306222,-31.299621
286.249806,-245.519219,-41.029841
289.912848,-239.496222,-50.705944
293.282731,-233.243504,-60.318433
296.355737,-226.767730,-69.856965
299.129027,-220.075380,-79.311770
301.600292,-213.173064,-88.673990
303.767816,-206.067332,-97.935428
305.630341,-198.764612,-107.088786
307.186882,-191.271314,-116.127210
308.436717,-183.593934,-125.043374
309.379532,-175.738734,-133.830542
310.015091,-167.711887,-142.482438
310.343294,-159.519593,-150.992815
310.364190,-151.168025,-159.355726
310.077869,-142.663475,-167.565106
309.484555,-134.012401,-175.614619
308.584657,-125.221328,-183.498117
307.378713,-116.297019,-191.209404
305.867496,-107.246639,-198.742059
304.052076,-98.077787,-206.089586
301.933841,-88.798617,-213.245197
299.514626,-79.417850,-220.201910
296.796758,-69.944758,-226.952733
293.783087,-60.389197,-233.490592
290.477024,-50.761655,-239.808318
286.882524,-41.073247,-245.898721
283.004049,-31.335603,-251.754584
278.846616,-21.560762,-257.368785
274.415705,-11.761097,-262.734395
269.717210,-1.949198,-267.844672
264.757369,7.862225,-272.693074
259.542660,17.660472,-277.273353
254.079730,27.433026,-281.579578
248.375320,37.167675,-285.606214
242.436157,46.852611,-289.348141
236.268887,56.476540,-292.800649
229.880000,66.028746,-295.959458
223.275785,75.499169,-298.820756
216.462301,84.878453,-301.381202
209.445374,94.157943,-303.637928
202.230594,103.329665,-305.588527
194.823360,112.386295,-307.231033
187.228923,121.321095,-308.563916
179.452462,130.127794,-309.586055
171.499151,138.800480,-310.296730
163.374261,147.333532,-310.695599
155.083252,155.721496,-310.782674
146.631871,163.958961,-310.558318
138.026245,172.040463,-310.023223
129.272972,179.960376,-309.178400
120.379189,187.712842,-308.025183
111.352640,195.291725,-306.565229
102.201696,202.690572,-304.800511
92.935367,209.902594,-302.733321
83.563344,216.920632,-300.366262
74.095936,223.737210,-297.702243
64.543881,230.344740,-294.744508
54.918435,236.735474,-291.496656
45.231349,242.901490,-287.962583
35.494532,248.834981,-284.146451
25.720112,254.528238,-280.052768
15.920324,259.973739,-275.686333
6.107351,265.164320,-271.052214
-3.706619,270.093080,-266.155758
-13.509556,274.753491,-261.002511
-23.289791,279.139571,-255.598208
-33.036004,283.245855,-249.948770
-42.737344,287.067469,-244.060218
-52.383442,290.600144,-237.938673
-61.964243,293.840050,-231.590368
-71.470224,296.783874,-225.021528
-80.892389,299.428875,-218.238402
-90.222070,301.772700,-211.247308
-99.451084,303.813401,-204.054483
-108.571628,305.549407,-196.666122
-117.576206,306.979393,-189.088395
-126.457763,308.102358,-181.327381
-135.209486,308.917584,-173.389163
-143.824684,309.424541,-165.279868
-152.296834,309.622904,-157.005661
-160.619466,309.512544,-148.572838
-168.786150,309.093531,-139.987859
-176.790544,308.366203,-131.257383
-184.626291,307.331179,-122.388348
-192.286991,305.989385,-113.388033
-199.766202,304.342104,-104.264120
-207.057402,302.391010,-95.024752
-214.154007,300.138212,-85.678567
-221.049386,297.586287,-76.234719
-227.736835,294.738293,-66.702886
-234.209586,291.597761,-57.093271
-240.460818,288.168703,-47.416659
-246.483711,284.455573,-37.684291
-252.271425,280.463293,-27.907851
-257.817174,276.197168,-18.099398
-263.114277,271.662754,-8.271136
-268.156099,266.865882,1.564535
-272.936181,261.812611,11.395103
-277.448338,256.509082,21.208258
-281.686590,250.961515,30.991840
-285.645267,245.176119,40.733954
-289.319043,239.159029,50.423143
-292.702913,232.916342,60.048306
-295.792328,226.454060,69.598849
-298.583236,219.778033,79.064850
-301.072083,212.893971,88.436999
-303.255865,205.807454,97.706646
-305.132105,198.523912,106.865835
-306.698823,191.048709,115.907178
-307.954588,183.387323,124.823732
-308.898519,175.545260,133.609068
-309.530189,167.528067,142.257133
-309.849627,159.341537,150.762073
-309.857318,150.991714,159.118266
-309.554128,142.484964,167.320153
-308.941307,133.828072,175.362133
-308.020438,125.028152,183.238632
-306.793374,116.092711,190.943926
-305.262221,107.029804,198.472006
-303.429313,97.848008,205.816608
-301.297187,88.556428,212.971142
-298.868592,79.164691,219.928720
-296.146496,69.682860,226.682232
-293.134069,60.121418,233.224330
-289.834697,50.491262,239.547473
-286.251979,40.803526,245.644023
-282.389704,31.069209,251.506336
-278.252084,21.300670,257.126671
-273.843377,11.510076,262.497670
-269.168227,1.709280,267.612070
-264.231544,-8.089811,272.462943
-259.038482,-17.875614,277.043783
-253.594535,-27.636605,281.348469
-247.905452,-37.360962,285.371395
-241.977053,-47.038128,289.107663
-235.815529,-56.657810,292.552758
-229.427204,-66.209307,295.702780
-222.818424,-75.682811,298.554472
-215.995729,-85.068956,301.104996
-208.965623,-94.358816,303.352111
-201.734624,-103.544348,305.294034
-194.309327,-112.617552,306.929282
-186.696215,-121.570562,308.256810
-178.901701,-130.396198,309.275895
-170.932188,-139.087503,309.986038
-162.794007,-147.637847,310.387022
-154.493514,-156.040947,310.478812
-146.037104,-164.290506,310.261569
-137.431222,-172.380343,309.735685
-128.682495,-180.304433,308.901746
-119.797784,-188.056703,307.760561
-110.784228,-195.631105,306.313218
-101.649359,-203.021545,304.561084
-92.401140,-210.221746,302.505860
-83.046602,-217.225415,300.149455
-73.595333,-224.025740,297.494562
-64.057790,-230.616235,294.544005
-54.443348,-236.990282,291.301051
-44.763063,-243.140750,287.769656
-35.028517,-249.060795,283.953913
-25.250974,-254.743429,279.858483
-15.443332,-260.181506,275.488641
-5.618295,-265.368318,270.849723
4.211811,-270.297022,265.947539
14.033642,-274.960807,260.788242
23.834261,-279.353392,255.377972
33.601234,-283.468701,249.723138
43.322090,-287.301096,243.830204
52.985205,-290.845534,237.705525
62.579783,-294.097288,231.355524
72.095998,-297.052201,224.786453
81.523589,-299.706613,218.004619
90.853307,-302.057628,211.016030
100.078550,-304.102902,203.826478
109.190610,-305.840256,196.442055
118.182350,-307.268580,188.868218
127.047841,-308.386900,181.110693
135.780669,-309.194803,173.175148
144.375770,-309.692461,165.067122
152.828403,-309.880119,156.792526
161.132305,-309.758317,148.357547
169.282202,-309.328124,139.768366
177.272829,-308.590601,131.031743
185.098330,-307.547155,122.154747
192.753173,-306.199435,113.144864
200.231197,-304.549153,104.010247
207.525511,-302.598314,94.759516
214.629366,-300.349176,85.401796
221.535547,-297.804143,75.946862
228.236469,-294.965960,66.404939
234.724581,-291.837651,56.786736
240.991957,-288.422511,47.103492
247.030659,-284.724144,37.366117
252.832745,-280.746688,27.586840
258.390493,-276.494490,17.778343
263.696439,-271.972262,7.952796
268.743415,-267.185084,-1.877547
273.524607,-262.138349,-11.700613
278.033723,-256.837788,-21.504731
282.264938,-251.289441,-31.277805
286.213088,-245.499465,-41.008216
289.873628,-239.474148,-50.685783
293.242379,-233.220071,-60.300115
296.315779,-226.743819,-69.840775
299.090880,-220.051982,-79.298256
301.565200,-213.151157,-88.663462
303.736800,-206.047769,-97.928122
305.604068,-198.748130,-107.084821
307.165618,-191.258494,-116.126034
308.420454,-183.585035,-125.044458
309.367849,-175.733816,-133.833387
310.007228,-167.710750,-142.486337
310.338216,-159.521781,-150.997087
310.360608,-151.172903,-159.359622
310.074380,-142.670220,-167.567784
309.479747,-134.020045,-175.615443
308.577150,-125.228857,-183.496584
307.367281,-116.303412,-191.205108
305.851153,-107.250941,-198.734814
304.030123,-98.079187,-206.079338
301.905944,-88.796468,-213.232055
299.480823,-79.411720,-220.186203
296.757458,-69.934452,-226.934933
293.739059,-60.374768,-233.471276
290.429336,-50.743403,-239.788152
286.832473,-41.051702,-245.878379
282.953101,-31.311480,-251.734734
278.796301,-21.534923,-257.350059
274.367533,-11.734493,-262.717325
269.672578,-1.922807,-267.829658
264.717464,7.887459,-272.680368
259.508386,17.683698,-277.263022
254.051659,27.453542,-281.571525
248.353650,37.184961,-285.600175
242.420709,46.866372,-289.343703
236.259110,56.486716,-292.797279
229.875015,66.035525,-295.956545
223.274438,75.502964,-298.817654
216.463242,84.879875,-301.377272
209.447131,94.157757,-303.632578
202.231674,103.328740,-305.581246
194.822344,112.385541,-307.221436
187.224555,121.321410,-308.551768
179.443727,130.130000,-309.571294
171.485338,138.805271,-310.279467
163.354995,147.341425,-310.676111
155.058526,155.732792,-310.761388
146.602037,163.973727,-310.535786
137.991994,172.058525,-310.000091
129.235286,179.981332,-309.155371
120.339276,187.736087,-308.002974
111.311848,195.316490,-306.544522
102.161422,202.715971,-304.781912
92.896964,209.927679,-302.717317
83.528037,216.944459,-300.353192
74.064738,223.758892,-297.692282
64.517531,230.363511,-294.737657
54.897351,236.750733,-291.492739
45.215595,242.912837,-287.961261
35.483820,248.842248,-284.147239
25.713816,254.531497,-280.055067
15.917528,259.973296,-275.689468
6.106902,265.160700,-271.055477
-3.706035,270.086995,-266.158451
-13.509330,274.745796,-261.003990
-23.291302,279.131213,-255.597922
-33.040530,283.237813,-249.946292
-42.745985,287.060695,-244.055271
-52.397040,290.595505,-237.931141
-61.983333,293.838272,-231.580305
-71.495000,296.785502,-225.009151
-80.922686,299.434237,-218.224071
-90.257377,301.781891,-211.231503
-99.490576,303.826283,-204.037769
-108.614221,305.565613,-196.649108
-117.620622,306.998359,-189.071694
-126.502614,308.123358,-181.311569
-135.253356,308.939780,-173.374742
-143.866223,309.447040,-165.267231
-152.334842,309.644817,-156.995069
-160.652970,309.533041,-148.564399
-168.814466,309.111897,-139.981522
-176.813319,308.381883,-131.252935
-184.643523,307.343816,-122.385433
-192.299027,305.998840,-113.386176
-199.773718,304.348463,-104.262754
-207.061356,302.394581,-95.023262
-214.155575,300.139501,-85.676324
-221.049890,297.585964,-76.231125
-227.737657,294.737147,-66.697410
-234.212073,291.596646,-57.085488
-240.466205,288.168482,-47.406280
-246.493034,284.457064,-37.671183
-252.285462,280.467210,-27.892045
-257.836396,276.204077,-18.081090
-263.138819,271.673031,-8.250674
-268.185753,266.879691,1.586671
-272.970409,261.829887,11.418325
-277.486311,256.529537,21.231908
-281.727238,250.984652,31.015232
-285.687351,245.201263,40.756411
-289.361237,239.185368,50.444043
-292.743888,232.942978,60.067117
-295.830838,226.480062,69.615162
-298.618199,219.802498,79.078407
-301.102651,212.916079,88.447701
-303.281475,205.826520,97.714561
-305.152517,198.539428,106.871191
-306.714134,191.060374,115.910347
-307.965227,183.395065,124.825206
-308.905215,175.549234,133.609428
-309.533923,167.528648,142.257009
-309.851575,159.339296,150.762106
-309.858765,150.987380,159.119065
-309.556392,142.479378,167.322259
-308.945653,133.822133,175.365986
-308.027995,125.022760,183.244543
-306.805062,116.088717,190.952060
-305.278695,107.027947,198.482374
-303.450916,97.848875,205.829065
-301.323929,88.560421,212.985399
-298.900154,79.172000,219.944367
-296.182244,69.693459,226.698762
-293.173098,60.135065,233.241179
-289.875892,50.507520,239.564053
-286.294098,40.821950,245.659750
-282.431447,31.089430,251.520682
-278.292092,21.321564,257.139271
-273.880519,11.530701,262.508158
-269.201481,1.728898,267.620299
-264.260152,-8.071889,272.468891
-259.061988,-17.859783,277.047571
-253.612760,-27.623208,281.350411
-247.918534,-37.350668,285.371943
-241.985517,-47.031252,289.107303
-235.820192,-56.653805,292.552049
-229.429032,-66.207698,295.702388
-222.818622,-75.683014,298.554984
-215.995550,-85.070332,301.107004
-208.966356,-94.360842,303.356106
-201.737537,-103.546206,305.300337
-194.315509,-112.618190,306.938114
-186.706508,-121.569234,308.268263
-178.916723,-130.392267,309.289866
-170.952226,-139.080521,310.002302
-162.819040,-147.627620,310.405202
-154.523216,-156.027357,310.498402
-146.070832,-164.273624,310.282004
-137.468084,-172.360545,309.756351
-128.721410,-180.282262,308.922015
-119.837533,-188.032871,307.779849
-110.823564,-195.606449,306.330998
-101.687072,-202.996892,304.576922
-92.436136,-210.197937,302.519457
-83.079167,-217.203163,300.160786
-73.624069,-224.005981,297.503403
-64.081980,-230.599364,294.550658
-54.463830,-236.976645,291.305846
-44.779910,-243.130631,287.772888
-35.042142,-249.054034,283.956197
-25.262531,-254.739803,279.860374
-15.453196,-260.180674,275.490615
-5.627730,-265.369523,270.852500
4.201164,-270.299585,265.951594
14.020994,-274.963986,260.793932
23.818624,-279.356276,255.385692
33.581669,-283.470522,249.733039
43.298173,-287.301118,243.842317
52.956621,-290.843107,237.719778
62.547072,-294.092045,231.371583
72.059085,-297.043744,224.804097
81.482620,-299.694967,218.023327
90.810308,-302.043058,211.035137
100.033933,-304.085531,203.845634
109.145418,-305.820799,196.460517
118.138163,-307.247611,188.885540
127.005479,-308.365106,181.126493
135.741550,-309.173118,173.188939
144.341419,-309.671622,165.078722
152.799034,-309.860770,156.801958
161.108490,-309.741207,148.364752
169.264298,-309.313663,139.773603
177.260572,-308.579106,131.035331
185.091548,-307.538805,122.157055
192.751246,-306.194089,113.146455
200.232972,-304.546537,104.011672
207.529976,-302.598015,94.761286
214.635295,-300.350559,85.404469
221.541583,-297.806521,75.950887
228.241452,-294.968579,66.410677
234.727321,-291.839710,56.794467
240.991396,-288.423290,47.113337
247.026016,-284.723032,37.378571
252.823588,-280.743064,27.601497
258.376545,-276.488071,17.794696
263.677829,-271.962849,7.970499
268.720484,-267.172687,-1.858987
273.497944,-262.123221,-11.681601
278.004208,-256.820305,-21.485642
282.233623,-251.270131,-31.259454
286.181060,-245.479039,-40.991411
289.842017,-239.453356,-50.671153
293.212170,-233.199741,-60.287705
296.287912,-226.724687,-69.830628
299.066092,-220.034741,-79.290457
301.543995,-213.136382,-88.658073
303.719386,-206.035890,-97.925091
305.590343,-198.739420,-107.083790
307.155206,-191.253022,-116.126350
308.412765,-183.582632,-125.045557
309.362058,-175.734149,-133.834727
310.002352,-167.713307,-142.487375
310.333171,-159.525913,-150.997322
310.354272,-151.177882,-159.358516
310.065697,-142.675250,-167.564878
309.467793,-134.024318,-175.610472
308.561177,-125.231620,-183.489419
307.346782,-116.304002,-191.195760
305.825890,-107.248835,-198.723429
304.000146,-98.074041,-206.066146
301.871600,-88.788116,-213.217409
299.442730,-79.400191,-220.170564
296.716471,-69.919967,-226.918817
293.696215,-60.357724,-233.455208
290.385784,-50.724345,-239.772632
286.789408,-41.031291,-245.863843
282.911699,-31.290441,-251.721559
278.757638,-21.514010,-257.338519
274.332530,-11.714433,-262.707571
269.641933,-1.904255,-267.821703
264.691618,7.903959,-272.674089
259.487495,17.697752,-277.258170
254.035586,27.464925,-281.567750
248.341975,37.193631,-285.597036
242.412754,46.872472,-289.340699
236.253990,56.490566,-292.793886
229.871691,66.037602,-295.952258
223.271789,75.503871,-298.812017
216.460130,84.880296,-301.369909
209.442474,94.158411,-303.623213
202.224518,103.330334,-305.569727
194.811919,112.388722,-307.207742
187.210325,121.326723,-308.536019
179.425421,130.137854,-309.553738
171.462963,138.815906,-310.260475
163.328835,147.354899,-310.656146
155.029118,155.748971,-310.740980
146.570138,163.992291,-310.515500
137.958528,172.078993,-309.980493
129.201284,180.003089,-309.136996
120.305809,187.758424,-307.986296
111.279949,195.338650,-306.529921
102.132021,202.737192,-304.769650
92.870824,209.947243,-302.707520
83.505703,216.961740,-300.345847
74.046508,223.773395,-297.687242
64.503430,230.374901,-294.734647
54.887131,236.758855,-291.491377
45.208750,242.917727,-287.961080
35.479620,248.844129,-284.147719
25.711354,254.530764,-280.055665
15.915776,259.970492,-275.689654
6.104779,265.156482,-271.054765
-3.709598,270.082093,-266.156431
-13.515319,274.740972,-261.000351
-23.300560,279.127210,-255.592470
-33.053702,283.235312,-249.938962
-42.763477,287.060274,-244.046126
-52.418993,290.597603,-237.920368
-62.009613,293.843162,-231.568199
-71.525205,296.793276,-224.996091
-80.956175,299.444804,-218.210498
-90.293307,301.794985,-211.217884
-99.527958,303.841481,-204.024568
-108.651980,305.582367,-196.636750
-117.657670,307.016032,-189.060540
-126.537916,308.141266,-181.301888
-135.285992,308.957238,-173.366693
-143.895448,309.463411,-165.260852
-152.360134,309.659550,-156.990275
-160.674061,309.545712,-148.560986
-168.831357,309.122233,-139.979178
-176.826282,308.389780,-131.251258
-184.653077,307.349346,-122.383955
-192.305907,306.002248,-113.384398
-199.778826,304.350151,-104.260179
-207.065700,302.395079,-95.019421
-214.160206,300.139432,-85.670815
-221.055833,297.586007,-76.223632
-227.745843,294.737983,-66.687728
-234.223283,291.598922,-57.073536
-240.481016,288.172762,-47.392108
-246.511786,284.463794,-37.654974
-252.308235,280.476689,-27.874098
-257.863008,276.216433,-18.061806
-263.168838,271.688215,-8.230530
-268.218526,266.897475,1.607148
-273.005104,261.849880,11.438589
-277.521971,256.551205,21.251429
-281.762843,251.007352,31.033526
-285.721885,245.224282,40.773069
-289.393750,239.207965,50.458758
-292.773564,232.964432,60.079696
-295.857041,226.499715,69.625543
-298.640519,219.819793,79.086657
-301.120926,212.930598,88.454013
-303.295804,205.838008,97.719234
-305.163253,198.547806,106.874616
-306.721861,191.065746,115.912974
-307.970720,183.397707,124.827519
-308.909392,175.549579,133.611913
-309.537788,167.527253,142.260121
-309.856148,159.336809,150.766243
-309.865021,150.984501,159.124537
-309.565198,142.476808,167.329274
-308.957710,133.820536,175.374639
-308.043796,125.022718,183.254806
-306.824860,116.090696,190.963790
-305.302484,107.032267,198.495320
-303.478437,97.855693,205.842887
-301.354681,88.569720,212.999691
-298.933428,79.183599,219.958684
-296.217169,69.707020,226.712653
-293.208699,60.150125,233.254213
-289.911148,50.523515,239.575851
-286.328011,40.838260,245.670012
-282.463133,31.105742,251.529175
-278.320745,21.337300,257.145942
-273.905558,11.545067,262.513029
-269.222574,1.741421,267.623499
-264.277187,-8.061507,272.470689
-259.075131,-17.851627,277.048302
-253.622394,-27.617180,281.350512
-247.925209,-37.347081,285.371949
-241.990096,-47.029682,289.107634
-235.823550,-56.653638,292.553232
-229.432155,-66.208423,295.704854
-222.822504,-75.683977,298.559093
-216.001099,-85.070987,301.113057
-208.974402,-94.360722,303.364249
-201.748769,-103.544528,305.310571
-194.330344,-112.614389,306.950378
-186.725164,-121.562967,308.282337
-178.939169,-130.383271,309.305434
-170.978177,-139.068784,310.018973
-162.848010,-147.613271,310.422502
-154.554513,-156.010591,310.515842
-146.103609,-164.254861,310.299103
-137.501426,-172.340336,309.772640
-128.754355,-180.261222,308.937095
-119.869151,-188.011718,307.793409
-110.853027,-195.585870,306.342813
-101.713692,-202.977513,304.586893
-92.459419,-210.180338,302.527598
-83.099130,-217.187784,300.167261
-73.641320,-223.993121,297.508494
-64.096117,-230.589305,294.554574
-54.475167,-236.969246,291.309085
-44.789805,-243.125682,287.775925
-35.051274,-249.051304,283.959404
-25.271731,-254.738752,279.864269
-15.463482,-260.180771,275.495557
-5.639579,-265.370180,270.858754
4.186723,-270.300044,265.959491
14.002939,-274.963660,260.803556
23.796725,-279.354644,255.396994
33.555706,-283.467046,249.745961
43.268305,-287.295484,243.856592
52.923780,-290.835129,237.735062
62.511241,-294.081533,231.387646
72.020522,-297.030922,224.820423
81.442725,-299.680142,218.039421
90.770392,-302.026581,211.050595
99.994719,-304.067902,203.860072
109.107996,-305.802641,196.473582
118.103126,-307.229464,188.897076
126.973596,-308.347666,181.136269
135.713895,-309.156954,173.196912
144.318403,-309.657168,165.085026
152.780602,-309.848410,156.806781
161.094603,-309.731188,148.368375
169.254546,-309.306051,139.776407
177.254486,-308.573869,131.037687
185.088583,-307.535711,122.159413
192.750469,-306.192766,113.149273
200.233381,-304.546527,104.015337
207.530607,-302.598755,94.766152
214.635150,-300.351443,85.410808
221.539828,-297.806953,75.958857
228.237403,-294.967981,66.420347
234.720361,-291.837569,56.805793
240.981142,-288.419191,47.126160
247.012307,-284.716703,37.392813
252.806495,-280.734380,27.617088
258.356439,-276.477007,17.810954
263.655164,-271.949618,7.986894
268.695883,-267.157582,-1.842859
273.472146,-262.106687,-11.666139
277.978018,-256.802891,-21.471067
282.207899,-251.252407,-31.246104
286.156636,-245.461582,-40.980150
289.819450,-239.436867,-50.661860
293.192019,-233.184704,-60.280221
296.270501,-226.711589,-69.824918
299.051552,-220.023934,-79.286272
301.532271,-213.128031,-88.655305
303.710147,-206.030068,-97.923579
305.583046,-198.736060,-107.082874
307.149228,-191.251829,-116.125544
308.407318,-183.583237,-125.044461
309.356298,-175.736051,-133.832885
309.995438,-167.715917,-142.484517
310.324272,-159.528631,-150.993182
310.342676,-151.180088,-159.352808
310.050846,-142.676345,-167.557526
309.449294,-134.023795,-175.601503
308.538867,-125.229060,-183.478948
307.320730,-116.299117,-191.184057
305.796371,-107.241496,-198.710785
303.967654,-98.064260,-206.052888
301.836802,-88.776061,-213.203937
299.406436,-79.386168,-220.157284
296.679592,-69.904394,-226.906113
293.659685,-60.341112,-233.443427
290.350506,-50.707263,-239.762018
286.756214,-41.014320,-245.854562
282.881290,-31.274143,-251.713699
278.730550,-21.498887,-257.332063
274.309095,-11.700903,-262.702391
