All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
0.011900,-256.751937,-20.357948,277.001555
0.012000,-251.211144,-30.261484,281.358171
0.012100,-245.425369,-40.115436,285.422192
0.012200,-239.403764,-49.905186,289.188126
0.012300,-233.153326,-59.617280,292.650108
0.012400,-226.681506,-69.239781,295.802708
0.012500,-219.998384,-78.759985,298.644140
0.012600,-213.112225,-88.166964,301.170828
0.012700,-206.031119,-97.450934,303.380995
0.012800,-198.763677,-106.601914,305.273305
0.012900,-191.316729,-115.611805,306.845784
0.013000,-183.696022,-124.473422,308.097077
0.013100,-175.907591,-133.181030,309.026669
0.013200,-167.955671,-141.729679,309.633892
0.013300,-159.844888,-150.116164,309.919492
0.013400,-151.579999,-158.336934,309.884352
0.013500,-143.165426,-166.389043,309.530321
0.013600,-134.606236,-174.269741,308.858868
0.013700,-125.907528,-181.975706,307.872461
0.013800,-117.074625,-189.504065,306.572933
0.013900,-108.113078,-196.852196,304.963000
0.014000,-99.028814,-204.016931,303.045587
0.014100,-89.828795,-210.995593,300.824092
0.014200,-80.520426,-217.784178,298.302673
0.014300,-71.113150,-224.378231,295.486005
0.014400,-61.617312,-230.772379,292.379031
0.014500,-52.044225,-236.960631,288.987620
0.014600,-42.406308,-242.936357,285.317144
0.014700,-32.715934,-248.692873,281.373758
0.014800,-22.985752,-254.223257,277.162914
0.014900,-13.228267,-259.520603,272.690501
0.015000,-3.455757,-264.578178,267.962109
0.015100,6.319526,-269.389541,262.983536
0.015200,16.085485,-273.948061,257.760737
0.015300,25.829975,-278.247918,252.299835
0.015400,35.541275,-282.282957,246.607030
0.015500,45.207569,-286.047527,240.688591
0.015600,54.817944,-289.536138,234.550363
0.015700,64.361938,-292.743497,228.198234
0.015800,73.829585,-295.665014,221.637235
0.015900,83.212199,-298.296642,214.872734
0.016000,92.501352,-300.634865,207.909498
0.016100,101.689125,-302.676943,200.752642
0.016200,110.768119,-304.420249,193.407359
0.016300,119.730579,-305.862585,185.878981
0.016400,128.569013,-307.001606,178.173053
0.016500,137.275822,-307.835317,170.295182
0.016600,145.842607,-308.360896,162.251106
0.016700,154.264005,-308.577705,154.045648
0.016800,162.532213,-308.484076,145.684621
0.016900,170.640106,-308.078882,137.174175
0.017000,178.583342,-307.362848,128.519052
0.017100,186.354630,-306.335457,119.725978
0.017200,193.947527,-304.997247,110.801660
0.017300,201.356730,-303.349694,101.752684
0.017400,208.574996,-301.393480,92.587031
0.017500,215.595716,-299.130709,83.312964
0.017600,222.413074,-296.563911,73.938936
0.017700,229.019988,-293.695836,64.474542
0.017800,235.410200,-290.530226,54.929486
0.017900,241.577738,-287.071418,45.314102
0.018000,247.515702,-283.323998,35.639381
0.018100,253.217648,-279.293218,25.917058
0.018200,258.676906,-274.984660,16.159171
0.018300,263.886053,-270.403946,6.378517
0.018400,268.838090,-265.556831,-3.411987
0.018500,273.525892,-260.449351,-13.199414
0.018600,277.942357,-255.087311,-22.970901
0.018700,282.081123,-249.476977,-32.713925
0.018800,285.936398,-243.624684,-42.416450
0.018900,289.502830,-237.536960,-52.066737
0.019000,292.775933,-231.220539,-61.653726
0.019100,295.751775,-224.682176,-71.166632
0.019200,298.426758,-217.928533,-80.595393
0.019300,300.797998,-210.966201,-89.930322
0.019400,302.863078,-203.801617,-99.162458
0.019500,304.620066,-196.441132,-108.283446
0.019600,306.067919,-188.891039,-117.285552
0.019700,307.206049,-181.157844,-126.161727
0.019800,308.034614,-173.247885,-134.905427
0.019900,308.554274,-165.167852,-143.510410
0.020000,308.765918,-156.924449,-151.970834
0.020050,2.156611,-155.745512,-157.722902
0.020118,2.187928,-149.726030,-162.824365
0.020218,2.223710,-140.894729,-170.455959
0.020318,1.803369,-132.027502,-177.834685
0.020418,1.736292,-122.020839,-184.331383
0.020518,1.461281,-113.058745,-191.150228
0.020618,0.285526,-108.743070,-200.805334
0.020718,0.101128,-99.237686,-206.927584
0.020818,0.243675,-87.621604,-211.123540
0.020918,0.441335,-76.149966,-215.139066
0.021018,0.622864,-63.049639,-217.883521
0.021118,0.931614,-49.583932,-219.873611
0.021218,1.267709,-34.381236,-219.578477
0.021318,1.379481,-21.258537,-221.161967
0.021418,1.471818,-9.382628,-224.043073
0.021518,1.522139,6.210860,-223.510549
0.021618,1.544789,23.665875,-221.552286
0.021718,1.506234,41.477123,-220.034146
0.021818,1.499810,58.955476,-219.459227
0.021918,1.545733,73.243242,-221.233162
0.022018,1.642877,82.520496,-225.686546
0.022118,1.746371,91.505056,-230.244679
0.022218,1.844871,101.192904,-232.921238
0.022318,1.939212,110.300771,-235.101274
0.022418,2.030208,119.918435,-236.743548
0.022518,2.093392,129.130985,-238.087793
0.022618,2.136896,137.412577,-240.356326
0.022718,2.152202,145.657028,-243.240354
0.022818,2.158227,153.636536,-246.494814
0.022918,2.155676,160.420706,-250.472641
0.023018,2.160185,165.875233,-255.573469
0.023118,2.164668,170.160779,-261.674862
0.023218,2.180722,173.720514,-268.358655
0.023318,2.219126,176.078421,-275.436109
0.023418,2.285110,177.154982,-282.583876
0.023518,2.344893,179.259430,-288.419196
0.023618,2.370281,184.005794,-291.543513
0.023718,2.360785,190.302601,-292.447207
0.023818,2.332455,196.952623,-292.837373
0.023918,2.289511,203.129321,-293.486961
0.024018,2.241459,208.425844,-294.562176
0.024118,2.206754,213.111835,-295.954676
0.024218,2.196513,217.745334,-297.279694
0.024318,2.206034,222.616964,-298.119401
0.024418,2.224921,227.999978,-298.185127
0.024518,2.245481,233.835278,-297.398167
0.024618,2.260972,239.511543,-296.095965
0.024718,2.272172,244.125089,-294.728846
0.024818,2.278864,247.166231,-293.432657
0.024918,2.275813,249.265705,-291.830533
0.025018,2.250705,251.564735,-289.217290
0.025118,2.205366,254.460544,-285.266221
0.025218,2.149308,257.764952,-280.398512
0.025318,2.093683,261.410648,-275.019371
0.025418,2.039814,265.541784,-269.010558
0.025518,1.992070,270.354370,-262.114562
0.025618,1.949314,275.915267,-254.240384
0.025718,1.908806,282.049733,-245.512339
0.025818,1.862116,288.413282,-236.237293
0.025918,1.808925,294.676318,-226.808725
0.026018,1.749786,300.477623,-217.574203
0.026118,1.691390,305.433129,-208.754664
0.026218,1.635676,309.355366,-200.314650
0.026318,1.583068,312.527960,-191.893419
0.026418,1.526225,315.390857,-183.028559
0.026518,1.462794,318.072639,-173.521018
0.026618,1.392344,320.289082,-163.618203
0.026718,1.319866,321.694112,-153.763550
0.026818,1.245528,322.154104,-144.176450
0.026918,1.171504,321.733277,-134.802427
0.027018,1.097413,320.552160,-125.563792
0.027118,1.024411,318.772258,-116.422667
0.027218,0.949438,316.510463,-107.358202
0.027318,0.872286,313.836012,-98.361985
0.027418,0.791988,310.773111,-89.436472
0.027518,0.710698,307.238148,-80.591592
0.027618,0.627852,303.129180,-71.851967
0.027718,0.542893,298.518300,-63.195097
0.027818,0.452452,293.565106,-54.604271
0.027918,0.356511,288.315361,-46.179756
0.028018,0.256889,282.633743,-38.184645
0.028118,0.159236,276.307474,-30.901053
0.028218,0.067218,269.258521,-24.420572
0.028318,-0.016676,261.612638,-18.533527
0.028418,-0.093326,253.562118,-12.913599
0.028518,-0.164527,245.279669,-7.299522
0.028618,-0.234413,236.860286,-1.553390
0.028718,-0.305929,228.263320,4.350410
0.028818,-0.380922,219.401875,10.370029
0.028918,-0.458764,210.209580,16.500467
0.029018,-0.538757,200.695735,22.817345
0.029118,-0.620635,191.046141,29.503584
0.029218,-0.705760,181.562590,36.784130
0.029318,-0.795064,172.471780,44.789751
0.029418,-0.888459,163.851842,53.461446
0.029518,-0.984123,155.637840,62.599877
0.029618,-1.079716,147.720976,71.979352
0.029718,-1.173190,140.059654,81.470967
0.029818,-1.263073,132.652058,91.031483
0.029918,-1.348275,125.476729,100.608079
0.030018,-1.428176,118.507093,110.109518
0.030118,-1.502651,111.677387,119.434909
0.030218,-1.571601,104.906746,128.500579
0.030318,-1.635467,98.147826,137.291268
0.030418,-1.695134,91.368464,145.864287
0.030518,-1.752526,84.561166,154.317296
0.030618,-1.809728,77.746504,162.744341
0.030718,-1.868426,70.880953,171.168686
0.030818,-1.928505,63.849061,179.507614
0.030918,-1.989003,56.511729,187.630651
0.031018,-2.048318,48.759153,195.444441
0.031118,-2.106081,40.580856,202.958502
0.031218,-2.162792,32.068186,210.283389
0.031318,-2.220168,23.335671,217.550507
0.031418,-2.279544,14.489960,224.834124
0.031518,-2.342062,5.605033,232.146795
0.031618,-2.407191,-3.298376,239.441986
0.031718,-2.473603,-12.217852,246.639951
0.031818,-2.538910,-21.137912,253.661386
0.031918,-2.601205,-30.036804,260.429445
0.032018,-2.658712,-38.858553,266.866380
0.032118,-2.710662,-47.558343,272.887649
0.032218,-2.756004,-56.148076,278.377802
0.032318,-2.794302,-64.688130,283.210652
0.032418,-2.824956,-73.277155,287.285178
0.032518,-2.848371,-82.032180,290.548451
0.032618,-2.865210,-91.044687,292.998991
0.032718,-2.877011,-100.400421,294.664614
0.032818,-2.884920,-110.173807,295.565824
0.032918,-2.890395,-120.401265,295.730958
0.033018,-2.894166,-131.081082,295.216227
0.033118,-2.897167,-142.157651,294.120860
0.033218,-2.899939,-153.499712,292.596160
0.033318,-2.903519,-164.939350,290.823450
0.033418,-2.908488,-176.285701,288.970237
0.033518,-2.915448,-187.352299,287.163567
0.033618,-2.923749,-198.002672,285.460281
0.033718,-2.932222,-208.140324,283.854862
0.033818,-2.938851,-217.683708,282.319240
0.033918,-2.942063,-226.563979,280.834530
0.034018,-2.940558,-234.700944,279.402758
0.034118,-2.934199,-242.021316,278.039432
0.034218,-2.923042,-248.497174,276.737821
0.034318,-2.907716,-254.145207,275.454539
0.034418,-2.888402,-259.031412,274.118952
0.034518,-2.865246,-263.269130,272.642463
0.034618,-2.837815,-266.980529,270.938359
0.034718,-2.805881,-270.286588,268.935845
0.034818,-2.768981,-273.304346,266.574374
0.034918,-2.727163,-276.124646,263.807226
0.035018,-2.680432,-278.825660,260.605565
0.035118,-2.629281,-281.471868,256.960739
0.035218,-2.574290,-284.092362,252.903917
0.035318,-2.516643,-286.687623,248.510822
0.035418,-2.457519,-289.231169,243.885359
0.035518,-2.398392,-291.666961,239.136432
0.035618,-2.340206,-293.939194,234.346874
0.035718,-2.283607,-295.993687,229.552699
0.035818,-2.228504,-297.770473,224.754379
0.035918,-2.174583,-299.212092,219.930773
0.036018,-2.121134,-300.256078,215.052810
0.036118,-2.067683,-300.833194,210.094799
0.036218,-2.013630,-300.896288,205.026063
0.036318,-1.958574,-300.425421,199.798648
0.036418,-1.901836,-299.438914,194.347434
0.036518,-1.842697,-298.005095,188.589703
0.036618,-1.780166,-296.219774,182.441642
0.036718,-1.713526,-294.187163,175.842082
0.036818,-1.642218,-292.010557,168.761954
0.036918,-1.566268,-289.771176,161.206060
0.037018,-1.485999,-287.529785,153.207929
0.037118,-1.402141,-285.335153,144.814084
0.037218,-1.315438,-283.217675,136.075937
0.037318,-1.226774,-281.194401,127.048652
0.037418,-1.136817,-279.272519,117.781563
0.037518,-1.046259,-277.438999,108.316777
0.037618,-0.955546,-275.667219,98.685408
0.037718,-0.865069,-273.920345,88.902585
0.037818,-0.774995,-272.142748,78.973538
0.037918,-0.685484,-270.269780,68.904352
0.038018,-0.596562,-268.226095,58.707958
0.038118,-0.508427,-265.921057,48.417415
0.038218,-0.421261,-263.262965,38.082174
0.038318,-0.335319,-260.166823,27.757050
0.038418,-0.250658,-256.558423,17.490630
0.038518,-0.167130,-252.392540,7.314957
0.038618,-0.084206,-247.647094,-2.758340
0.038718,-0.001231,-242.317623,-12.724761
0.038818,0.082564,-236.418008,-22.580148
0.038918,0.167719,-229.971323,-32.311685
0.039018,0.254525,-223.006687,-41.894907
0.039118,0.342910,-215.570544,-51.298804
0.039218,0.432600,-207.719807,-60.493715
0.039318,0.523119,-199.523663,-69.452041
0.039418,0.614007,-191.062548,-78.155424
0.039518,0.704746,-182.413583,-86.592095
0.039618,0.794873,-173.642617,-94.756380
0.039718,0.883908,-164.803065,-102.651982
0.039818,0.971453,-155.923109,-110.293066
0.039918,1.057137,-147.011188,-117.702300
0.040018,1.140756,-138.059068,-124.912288
0.040118,1.222172,-129.040136,-131.957687
0.040218,1.301400,-119.919795,-138.872217
0.040318,1.378521,-110.664185,-145.689061
0.040418,1.453709,-101.240981,-152.440317
0.040518,1.527151,-91.632428,-159.157310
0.040618,1.599089,-81.836601,-165.871213
0.040718,1.669678,-71.862855,-172.604120
0.040818,1.739006,-61.734228,-179.362648
0.040918,1.806979,-51.481243,-186.133220
0.041018,1.873347,-41.135561,-192.878941
0.041118,1.937713,-30.735829,-199.546864
0.041218,1.999679,-20.325110,-206.079752
0.041318,2.058897,-9.949706,-212.424847
0.041418,2.115216,0.336589,-218.543597
0.041518,2.168652,10.481824,-224.414076
0.041618,2.219377,20.441771,-230.026416
0.041718,2.267615,30.181238,-235.380347
0.041818,2.313596,39.681805,-240.480372
0.041918,2.357453,48.941456,-245.331863
0.042018,2.399276,57.968049,-249.942044
0.042118,2.439075,66.781309,-254.319776
0.042218,2.476853,75.405948,-258.474875
0.042318,2.512602,83.867101,-262.420950
0.042418,2.546340,92.191003,-266.175187
0.042518,2.578078,100.401107,-269.758006
0.042618,2.607849,108.514411,-273.193861
0.042718,2.635653,116.545216,-276.507337
0.042818,2.661467,124.500913,-279.717148
0.042918,2.685199,132.383041,-282.831750
0.043018,2.706685,140.190327,-285.842250
0.043118,2.725674,147.915853,-288.720529
0.043218,2.741885,155.547066,-291.421911
0.043318,2.755008,163.069571,-293.888219
0.043418,2.764790,170.463924,-296.053786
0.043518,2.771035,177.711195,-297.851279
0.043618,2.773623,184.798097,-299.213477
0.043718,2.772480,191.717784,-300.076758
0.043818,2.767586,198.473954,-300.384602
0.043918,2.758935,205.082179,-300.090327
0.044018,2.746591,211.563358,-299.163788
0.044118,2.730692,217.942456,-297.596861
0.044218,2.711491,224.243161,-295.405688
0.044318,2.689346,230.481194,-292.632511
0.044418,2.664698,236.664230,-289.342574
0.044518,2.637986,242.789787,-285.617101
0.044618,2.609617,248.842418,-281.547253
0.044718,2.579874,254.797560,-277.224924
0.044818,2.548904,260.621146,-272.734157
0.044918,2.516713,266.270226,-268.145392
0.045018,2.483181,271.698385,-263.510028
0.045118,2.448096,276.856237,-258.857767
0.045218,2.411208,281.693433,-254.198781
0.045318,2.372245,286.163878,-249.525554
0.045418,2.330959,290.226085,-244.817160
0.045518,2.287127,293.845729,-240.043928
0.045618,2.240556,297.000597,-235.169215
0.045718,2.191064,299.679785,-230.150892
0.045818,2.138482,301.885469,-224.943627
0.045918,2.082635,303.633870,-219.499586
0.046018,2.023380,304.950614,-213.772851
0.046118,1.960630,305.868457,-207.724802
0.046218,1.894394,306.424937,-201.328542
0.046318,1.824811,306.656254,-194.573730
0.046418,1.752165,306.596713,-187.469081
0.046518,1.676854,306.277281,-180.040860
0.046618,1.599368,305.722368,-172.331258
0.046718,1.520237,304.950481,-164.394216
0.046818,1.439987,303.973036,-156.290027
0.046918,1.359110,302.791084,-148.081270
0.047018,1.278047,301.396764,-139.828016
0.047118,1.197154,299.772451,-131.582867
0.047218,1.116708,297.890539,-123.388326
0.047318,1.036869,295.717498,-115.273567
0.047418,0.957675,293.215980,-107.252388
0.047518,0.879032,290.347473,-99.323459
0.047618,0.800715,287.078443,-91.470181
0.047718,0.722377,283.382701,-83.661949
0.047818,0.643598,279.244633,-75.857374
0.047918,0.563916,274.663120,-68.007385
0.048018,0.482889,269.651156,-60.060052
0.048118,0.400150,264.235669,-51.966702
0.048218,0.315454,258.457292,-43.686708
0.048318,0.228708,252.366257,-35.191869
0.048418,0.139981,246.019960,-26.469130
0.048518,0.049479,239.480541,-17.519879
0.048618,-0.042474,232.809713,-8.358283
0.048718,-0.135485,226.065852,0.991431
0.048818,-0.229123,219.300776,10.498727
0.048918,-0.322942,212.554475,20.128745
0.049018,-0.416490,205.853156,29.843620
0.049118,-0.509325,199.207381,39.603937
0.049218,-0.601011,192.609989,49.368771
0.049318,-0.691149,186.038218,59.096388
0.049418,-0.779389,179.455923,68.745735
0.049518,-0.865468,172.815607,78.277575
0.049618,-0.949229,166.063708,87.656543
0.049718,-1.030640,159.144516,96.853230
0.049818,-1.109786,152.003620,105.845266
0.049918,-1.186864,144.593268,114.618547
0.050018,-1.262147,136.875239,123.167415
0.050118,-1.335954,128.823102,131.493388
0.050218,-1.408609,120.425568,139.603767
0.050318,-1.480414,111.686793,147.509487
0.050418,-1.551613,102.626405,155.222591
0.050518,-1.622390,93.279697,162.755022
0.050618,-1.692843,83.694578,170.117392
0.050718,-1.762994,73.928573,177.317899
0.050818,-1.832779,64.045833,184.362137
0.050918,-1.902058,54.111381,191.252330
0.051018,-1.970605,44.186685,197.986527
0.051118,-2.038134,34.325690,204.558796
0.051218,-2.104292,24.570009,210.959145
0.051318,-2.168698,14.947003,217.174298
0.051418,-2.230959,5.469106,223.189584
0.051518,-2.290711,-3.866881,228.990394
0.051618,-2.347638,-13.077432,234.563771
0.051718,-2.401496,-22.189690,239.899856
0.051818,-2.452111,-31.239036,244.991793
0.051918,-2.499382,-40.264454,249.835210
0.052018,-2.543262,-49.304612,254.427374
0.052118,-2.583750,-58.394611,258.765396
0.052218,-2.620880,-67.561515,262.845165
0.052318,-2.654717,-76.821831,266.660800
0.052418,-2.685356,-86.180048,270.204191
0.052518,-2.712929,-95.626852,273.465798
0.052618,-2.737601,-105.139861,276.435944
0.052718,-2.759568,-114.685167,279.105835
0.052818,-2.779042,-124.218752,281.469156
0.052918,-2.796239,-133.689998,283.522926
0.053018,-2.811349,-143.045083,285.267527
0.053118,-2.824523,-152.229666,286.706723
0.053218,-2.835849,-161.192798,287.847118
0.053318,-2.845345,-169.889431,288.697320
0.053418,-2.852960,-178.282040,289.267848
0.053518,-2.858587,-186.342685,289.570737
0.053618,-2.862070,-194.053522,289.619217
0.053718,-2.863227,-201.406580,289.427574
0.053818,-2.861859,-208.404130,289.010342
0.053918,-2.857766,-215.057488,288.381158
0.054018,-2.850754,-221.385309,287.551750
0.054118,-2.840645,-227.412235,286.530273
0.054218,-2.827282,-233.166285,285.320182
0.054318,-2.810549,-238.676254,283.919616
0.054418,-2.790368,-243.969820,282.320767
0.054518,-2.766720,-249.070800,280.510032
0.054618,-2.739635,-253.997388,278.468715
0.054718,-2.709202,-258.761383,276.173664
0.054818,-2.675551,-263.367139,273.598686
0.054918,-2.638847,-267.811816,270.716206
0.055018,-2.599274,-272.086256,267.498843
0.055118,-2.557028,-276.175424,263.921581
0.055218,-2.512305,-280.060059,259.964030
0.055318,-2.465296,-283.718460,255.612437
0.055418,-2.416185,-287.127625,250.861956
0.055518,-2.365151,-290.265249,245.718226
0.055618,-2.312353,-293.111123,240.197948
0.055718,-2.257939,-295.647877,234.328819
0.055818,-2.202027,-297.862255,228.148002
0.055918,-2.144701,-299.745551,221.699442
0.056018,-2.086002,-301.293353,215.030723
0.056118,-2.025927,-302.505770,208.189270
0.056218,-1.964423,-303.386542,201.218657
0.056318,-1.901404,-303.942003,194.155753
0.056418,-1.836759,-304.180524,187.028321
0.056518,-1.770367,-304.111380,179.853653
0.056618,-1.702114,-303.743789,172.638288
0.056718,-1.631906,-303.086761,165.378226
0.056818,-1.559670,-302.148251,158.059954
0.056918,-1.485368,-300.934933,150.662222
0.057018,-1.408990,-299.452345,143.157965
0.057118,-1.330562,-297.704521,135.516835
0.057218,-1.250140,-295.694053,127.708036
0.057318,-1.167819,-293.422511,119.703015
0.057418,-1.083730,-290.890182,111.478297
0.057518,-0.998044,-288.096542,103.018045
0.057618,-0.910965,-285.040672,94.315845
0.057718,-0.822733,-281.721246,85.376064
0.057818,-0.733610,-278.137030,76.214271
0.057918,-0.643869,-274.287242,66.856626
0.058018,-0.553784,-270.171334,57.338714
0.058118,-0.463620,-265.789334,47.703598
0.058218,-0.373613,-261.141695,37.999290
0.058318,-0.283970,-256.228851,28.276200
0.058418,-0.194856,-251.051246,18.584314
0.058518,-0.106392,-245.609069,8.970334
0.058618,-0.018648,-239.901915,-0.524784
0.058718,0.068356,-233.929174,-9.868221
0.058818,0.154651,-227.690088,-19.037195
0.058918,0.240312,-221.184056,-28.020041
0.059018,0.325455,-214.411456,-36.816663
0.059118,0.410217,-207.374107,-45.437959
0.059218,0.494747,-200.075856,-53.904277
0.059318,0.579178,-192.523525,-62.243171
0.059418,0.663615,-184.727406,-70.486343
0.059518,0.748116,-176.701584,-78.666522
0.059618,0.832683,-168.464211,-86.814459
0.059718,0.917253,-160.037237,-94.955954
0.059818,1.001703,-151.445867,-103.109725
0.059918,1.085853,-142.717781,-111.286028
0.060018,1.169478,-133.881710,-119.485797
0.060118,1.252319,-124.965949,-127.700721
0.060218,1.334095,-115.996886,-135.913790
0.060318,1.414514,-106.997346,-144.100199
0.060418,1.493288,-97.985423,-152.228855
0.060518,1.570142,-88.973498,-160.264246
0.060618,1.644828,-79.967430,-168.168432
0.060718,1.717136,-70.966607,-175.903306
0.060818,1.786900,-61.964462,-183.432777
0.060918,1.854010,-52.949312,-190.724742
0.061018,1.918415,-43.905941,-197.752897
0.061118,1.980122,-34.817199,-204.498102
0.061218,2.039194,-25.665745,-210.949057
0.061318,2.095739,-16.436128,-217.102512
0.061418,2.149900,-7.116532,-222.962826
0.061518,2.201839,2.299666,-228.540901
0.061618,2.251726,11.812439,-233.852854
0.061718,2.299723,21.414435,-238.918346
0.061818,2.345969,31.090730,-243.758653
0.061918,2.390574,40.818946,-248.394792
0.062018,2.433605,50.570233,-252.845593
0.062118,2.475077,60.310617,-257.125916
0.062218,2.514956,70.002675,-261.245268
0.062318,2.553149,79.607812,-265.206745
0.062418,2.589513,89.088440,-269.006448
0.062518,2.623857,98.410082,-272.633591
0.062618,2.655958,107.543526,-276.071072
0.062718,2.685570,116.466391,-279.296633
0.062818,2.712445,125.164252,-282.284508
0.062918,2.736341,133.631389,-285.007214
0.063018,2.757044,141.870650,-287.437413
0.063118,2.774376,149.892755,-289.549689
0.063218,2.788204,157.715147,-291.321898
0.063318,2.798444,165.360061,-292.736198
0.063418,2.805066,172.852342,-293.779698
0.063518,2.808092,180.217123,-294.444635
0.063618,2.807593,187.477233,-294.728320
0.063718,2.803690,194.650944,-294.632872
0.063818,2.796540,201.750063,-294.164683
0.063918,2.786335,208.778381,-293.333838
0.064018,2.773289,215.731058,-292.153479
0.064118,2.757623,222.594360,-290.638973
0.064218,2.739556,229.346002,-288.807076
0.064318,2.719284,235.956490,-286.675159
